Board,EventN,TrigTime,ADC
 0 , 233 , 686142804 , 2424.000000
 1 , 233 , 684737378 , 2164.000000
 2 , 233 , 683331618 , 2082.000000
 3 , 232 , 681925056 , 2340.000000
 4 , 232 , 680517850 , 2071.000000
 0 , 234 , 689072470 , 2228.000000
 1 , 234 , 687667048 , 2084.000000
 2 , 234 , 686261288 , 2043.000000
 3 , 233 , 684854726 , 2216.000000
 4 , 233 , 683447518 , 2037.000000
 5 , 232 , 682042690 , 2238.000000
 0 , 235 , 692002136 , 2063.000000
 1 , 235 , 690596718 , 2090.000000
 2 , 235 , 689190960 , 2063.000000
 3 , 234 , 687784394 , 2044.000000
 4 , 234 , 686377186 , 2073.000000
 5 , 233 , 684972362 , 2022.000000
 0 , 236 , 694931800 , 2033.000000
 1 , 236 , 693526386 , 2106.000000
 2 , 236 , 692120630 , 2100.000000
 3 , 235 , 690714064 , 1935.000000
 4 , 235 , 689306854 , 2040.000000
 5 , 234 , 687902032 , 1995.000000
 0 , 237 , 697861466 , 1804.000000
 1 , 237 , 696456056 , 2098.000000
 2 , 237 , 695050300 , 2011.000000
 3 , 236 , 693643732 , 1803.000000
 4 , 236 , 692236522 , 2071.000000
 5 , 235 , 690831704 , 1798.000000
 1 , 238 , 699385726 , 2086.000000
 2 , 238 , 697979972 , 2109.000000
 3 , 237 , 696573402 , 1691.000000
 4 , 237 , 695166192 , 2107.000000
 5 , 236 , 693761376 , 1677.000000
 0 , 238 , 700791132 , 1798.000000
 1 , 239 , 702315394 , 2111.000000
 2 , 239 , 700909642 , 2076.000000
 3 , 238 , 699503072 , 1867.000000
 4 , 238 , 698095860 , 2021.000000
 5 , 237 , 696691046 , 1824.000000
 0 , 239 , 703720796 , 1852.000000
 1 , 240 , 705245064 , 2177.000000
 2 , 240 , 703839314 , 2030.000000
 3 , 239 , 702432740 , 1964.000000
 4 , 239 , 701025528 , 2108.000000
 5 , 238 , 699620718 , 1926.000000
 0 , 240 , 706650462 , 1958.000000
 1 , 241 , 708174734 , 2078.000000
 2 , 241 , 706768984 , 2109.000000
 3 , 240 , 705362410 , 2106.000000
 4 , 240 , 703955196 , 2017.000000
 5 , 239 , 702550390 , 2029.000000
 0 , 241 , 709580128 , 2177.000000
 2 , 242 , 709698656 , 2088.000000
 3 , 241 , 708292078 , 2197.000000
 4 , 241 , 706884864 , 2105.000000
 5 , 240 , 705480060 , 2200.000000
 0 , 242 , 712509792 , 2174.000000
 1 , 242 , 711104402 , 2161.000000
 2 , 243 , 712628326 , 2093.000000
 3 , 242 , 711221748 , 2356.000000
 4 , 242 , 709814532 , 2019.000000
 5 , 241 , 708409732 , 2252.000000
 0 , 243 , 715439458 , 2259.000000
 1 , 243 , 714034072 , 2085.000000
 2 , 244 , 715557998 , 2100.000000
 3 , 243 , 714151418 , 2172.000000
 4 , 243 , 712744200 , 2107.000000
 5 , 242 , 711339404 , 2150.000000
 0 , 244 , 718369124 , 2218.000000
 1 , 244 , 716963742 , 2090.000000
 2 , 245 , 718487668 , 2014.000000
 3 , 244 , 717081086 , 2086.000000
 4 , 244 , 715673870 , 2040.000000
 5 , 243 , 714269074 , 2109.000000
 0 , 245 , 721298786 , 2058.000000
 1 , 245 , 719893410 , 2106.000000
 3 , 245 , 720010756 , 1933.000000
 4 , 245 , 718603538 , 2075.000000
 5 , 244 , 717198746 , 1892.000000
 0 , 246 , 724228452 , 2039.000000
 1 , 246 , 722823080 , 2097.000000
 2 , 246 , 721417340 , 2109.000000
 3 , 246 , 722940424 , 1808.000000
 4 , 246 , 721533206 , 2038.000000
 5 , 245 , 720128418 , 1796.000000
 0 , 247 , 727158118 , 1842.000000
 1 , 247 , 725752750 , 2090.000000
 2 , 247 , 724347010 , 2075.000000
 3 , 247 , 725870094 , 1699.000000
 4 , 247 , 724462874 , 2064.000000
 5 , 246 , 723058088 , 1686.000000
 0 , 248 , 730087782 , 1656.000000
 1 , 248 , 728682418 , 2169.000000
 2 , 248 , 727276682 , 2030.000000
 3 , 248 , 728799764 , 1834.000000
 4 , 248 , 727392542 , 2040.000000
 5 , 247 , 725987760 , 1806.000000
 0 , 249 , 733017448 , 1922.000000
 1 , 249 , 731612088 , 2179.000000
 2 , 249 , 730206352 , 2110.000000
 4 , 249 , 730322210 , 2076.000000
 5 , 248 , 728917432 , 1972.000000
 0 , 250 , 735947114 , 1948.000000
 1 , 250 , 734541758 , 2077.000000
 2 , 250 , 733136024 , 2089.000000
 3 , 249 , 731729432 , 2029.000000
 4 , 250 , 733251878 , 2042.000000
 5 , 249 , 731847102 , 2050.000000
 0 , 251 , 738876778 , 2020.000000
 1 , 251 , 737471426 , 2163.000000
 2 , 251 , 736065694 , 2092.000000
 3 , 250 , 734659102 , 2069.000000
 4 , 251 , 736181548 , 2032.000000
 5 , 250 , 734776774 , 2157.000000
 0 , 252 , 741806444 , 2233.000000
 1 , 252 , 740401096 , 2085.000000
 2 , 252 , 738995366 , 2101.000000
 3 , 251 , 737588770 , 2235.000000
 4 , 252 , 739111216 , 2043.000000
 5 , 251 , 737706446 , 2318.000000
 0 , 253 , 744736110 , 2282.000000
 1 , 253 , 743330766 , 2090.000000
 2 , 253 , 741925036 , 2012.000000
 3 , 252 , 740518440 , 2330.000000
 5 , 252 , 740636116 , 2127.000000
 0 , 254 , 747665774 , 2281.000000
 1 , 254 , 746260434 , 2108.000000
 2 , 254 , 744854706 , 2080.000000
 3 , 253 , 743448110 , 2215.000000
 4 , 253 , 742040884 , 2032.000000
 5 , 253 , 743565788 , 2027.000000
 0 , 255 , 750595440 , 2031.000000
 1 , 255 , 749190104 , 2097.000000
 2 , 255 , 747784378 , 2075.000000
 3 , 254 , 746377778 , 2048.000000
 4 , 254 , 744970552 , 2042.000000
 5 , 254 , 746495460 , 1928.000000
 0 , 256 , 753525104 , 1936.000000
 1 , 256 , 752119772 , 2065.000000
 2 , 256 , 750714048 , 2064.000000
 3 , 255 , 749307448 , 1936.000000
 4 , 255 , 747900220 , 2033.000000
 5 , 255 , 749425130 , 1768.000000
 0 , 257 , 756454770 , 1840.000000
 1 , 257 , 755049442 , 2168.000000
 2 , 257 , 753643720 , 2109.000000
 3 , 256 , 752237118 , 1812.000000
 4 , 256 , 750829888 , 2042.000000
 0 , 258 , 759384436 , 1743.000000
 1 , 258 , 757979112 , 2178.000000
 2 , 258 , 756573390 , 2021.000000
 3 , 257 , 755166786 , 1741.000000
 4 , 257 , 753759556 , 2032.000000
 5 , 256 , 752354802 , 1688.000000
 0 , 259 , 762314100 , 1926.000000
 1 , 259 , 760908780 , 2083.000000
 2 , 259 , 759503062 , 2093.000000
 3 , 258 , 758096456 , 1902.000000
 4 , 258 , 756689226 , 2010.000000
 5 , 257 , 755284472 , 1810.000000
 0 , 260 , 765243766 , 2018.000000
 1 , 260 , 763838450 , 2162.000000
 2 , 260 , 762432732 , 2098.000000
 3 , 259 , 761026124 , 1964.000000
 4 , 259 , 759618894 , 2079.000000
 5 , 258 , 758214144 , 1932.000000
 0 , 261 , 768173432 , 2078.000000
 1 , 261 , 766768120 , 2083.000000
 2 , 261 , 765362404 , 2012.000000
 3 , 260 , 763955794 , 2106.000000
 4 , 260 , 762548562 , 2012.000000
 5 , 259 , 761143816 , 2136.000000
 1 , 262 , 769697788 , 2160.000000
 2 , 262 , 768292074 , 2081.000000
 3 , 261 , 766885464 , 2219.000000
 4 , 261 , 765478230 , 2078.000000
 5 , 260 , 764073486 , 2178.000000
 0 , 262 , 771103096 , 2307.000000
 1 , 263 , 772627458 , 2104.000000
 2 , 263 , 771221746 , 2073.000000
 3 , 262 , 769815132 , 2352.000000
 4 , 262 , 768407898 , 2043.000000
 5 , 261 , 767003158 , 2270.000000
 0 , 263 , 774032762 , 2316.000000
 1 , 264 , 775557128 , 2098.000000
 2 , 264 , 774151416 , 2061.000000
 3 , 263 , 772744802 , 2172.000000
 4 , 263 , 771337566 , 2077.000000
 5 , 262 , 769932830 , 2190.000000
 0 , 264 , 776962428 , 2297.000000
 1 , 265 , 778486796 , 2066.000000
 2 , 265 , 777081088 , 2109.000000
 3 , 264 , 775674470 , 2085.000000
 4 , 264 , 774267236 , 2055.000000
 5 , 263 , 772862500 , 1994.000000
 0 , 265 , 779892092 , 2093.000000
 2 , 266 , 780010758 , 2102.000000
 3 , 265 , 778604140 , 1933.000000
 4 , 265 , 777196904 , 2078.000000
 5 , 264 , 775792172 , 1895.000000
 0 , 266 , 782821758 , 1942.000000
 1 , 266 , 781416466 , 2112.000000
 2 , 267 , 782940430 , 2092.000000
 3 , 266 , 781533810 , 1852.000000
 4 , 266 , 780126572 , 2053.000000
 5 , 265 , 778721844 , 1806.000000
 0 , 267 , 785751424 , 1770.000000
 1 , 267 , 784346136 , 2180.000000
 2 , 268 , 785870100 , 2098.000000
 3 , 267 , 784463478 , 1699.000000
 4 , 267 , 783056240 , 2078.000000
 5 , 266 , 781651514 , 1658.000000
 0 , 268 , 788681088 , 1663.000000
 1 , 268 , 787275804 , 2083.000000
 2 , 269 , 788799772 , 2013.000000
 3 , 268 , 787393148 , 1836.000000
 4 , 268 , 785985908 , 2057.000000
 5 , 267 , 784581186 , 1815.000000
 0 , 269 , 791610754 , 1763.000000
 1 , 269 , 790205474 , 2163.000000
 3 , 269 , 790322816 , 2027.000000
 4 , 269 , 788915576 , 2077.000000
 5 , 268 , 787510858 , 1998.000000
 0 , 270 , 794540420 , 1978.000000
 1 , 270 , 793135144 , 2085.000000
 2 , 270 , 791729442 , 2079.000000
 3 , 270 , 793252486 , 2070.000000
 4 , 270 , 791845244 , 2053.000000
 5 , 269 , 790440528 , 2060.000000
 0 , 271 , 797470084 , 2123.000000
 1 , 271 , 796064812 , 2160.000000
 2 , 271 , 794659112 , 2087.000000
 3 , 271 , 796182156 , 2239.000000
 4 , 271 , 794774914 , 2069.000000
 5 , 270 , 793370200 , 2268.000000
 0 , 272 , 800399750 , 2295.000000
 1 , 272 , 798994482 , 2105.000000
 2 , 272 , 797588784 , 2065.000000
 3 , 272 , 799111824 , 2331.000000
 4 , 272 , 797704582 , 2040.000000
 5 , 271 , 796299872 , 2307.000000
 0 , 273 , 803329416 , 2284.000000
 1 , 273 , 801924152 , 2095.000000
 2 , 273 , 800518454 , 2102.000000
 4 , 273 , 800634250 , 2071.000000
 5 , 272 , 799229542 , 2156.000000
 0 , 274 , 806259080 , 2191.000000
 1 , 274 , 804853820 , 2064.000000
 2 , 274 , 803448126 , 2102.000000
 3 , 273 , 802041494 , 2187.000000
 4 , 274 , 803563918 , 2038.000000
 5 , 273 , 802159214 , 2058.000000
 0 , 275 , 809188746 , 2097.000000
 1 , 275 , 807783490 , 2168.000000
 2 , 275 , 806377796 , 2108.000000
 3 , 274 , 804971164 , 2061.000000
 4 , 275 , 806493586 , 2071.000000
 5 , 274 , 805088886 , 1912.000000
 0 , 276 , 812118412 , 1980.000000
 1 , 276 , 810713160 , 2179.000000
 2 , 276 , 809307468 , 2099.000000
 3 , 275 , 807900832 , 1937.000000
 4 , 276 , 809423254 , 2037.000000
 5 , 275 , 808018556 , 1770.000000
 0 , 277 , 815048076 , 1910.000000
 1 , 277 , 813642828 , 2085.000000
 2 , 277 , 812237138 , 2031.000000
 3 , 276 , 810830502 , 1809.000000
 5 , 276 , 810948228 , 1687.000000
 0 , 278 , 817977742 , 1727.000000
 1 , 278 , 816572498 , 2164.000000
 2 , 278 , 815166810 , 2079.000000
 3 , 277 , 813760170 , 1691.000000
 4 , 277 , 812352922 , 2073.000000
 5 , 277 , 813877900 , 1759.000000
 0 , 279 , 820907408 , 1846.000000
 1 , 279 , 819502168 , 2084.000000
 2 , 279 , 818096480 , 2087.000000
 3 , 278 , 816689840 , 1904.000000
 4 , 278 , 815282592 , 2103.000000
 5 , 278 , 816807570 , 1938.000000
 0 , 280 , 823837072 , 2049.000000
 1 , 280 , 822431836 , 2161.000000
 2 , 280 , 821026152 , 2062.000000
 3 , 279 , 819619510 , 1944.000000
 4 , 279 , 818212260 , 2020.000000
 5 , 279 , 819737242 , 2126.000000
 0 , 281 , 826766738 , 2076.000000
 1 , 281 , 825361506 , 2106.000000
 2 , 281 , 823955822 , 2102.000000
 3 , 280 , 822549178 , 2104.000000
 4 , 280 , 821141928 , 2107.000000
 0 , 282 , 829696402 , 2147.000000
 1 , 282 , 828291176 , 2097.000000
 2 , 282 , 826885494 , 2102.000000
 3 , 281 , 825478848 , 2228.000000
 4 , 281 , 824071596 , 2021.000000
 5 , 280 , 822666914 , 2161.000000
 0 , 283 , 832626066 , 2353.000000
 1 , 283 , 831220844 , 2067.000000
 2 , 283 , 829815164 , 2110.000000
 3 , 282 , 828408518 , 2316.000000
 4 , 282 , 827001264 , 2107.000000
 5 , 281 , 825596584 , 2376.000000
 0 , 284 , 835555732 , 2236.000000
 1 , 284 , 834150514 , 2112.000000
 2 , 284 , 832744834 , 2074.000000
 3 , 283 , 831338186 , 2176.000000
 4 , 283 , 829930932 , 2020.000000
 5 , 282 , 828526256 , 2179.000000
 0 , 285 , 838485396 , 2165.000000
 1 , 285 , 837080182 , 2062.000000
 2 , 285 , 835674506 , 2030.000000
 3 , 284 , 834267856 , 2062.000000
 4 , 284 , 832860600 , 2106.000000
 5 , 283 , 831455926 , 2015.000000
 1 , 286 , 840009852 , 2085.000000
 2 , 286 , 838604176 , 2108.000000
 3 , 285 , 837197524 , 1937.000000
 4 , 285 , 835790270 , 2041.000000
 5 , 284 , 834385598 , 1931.000000
 0 , 286 , 841415062 , 1970.000000
 1 , 287 , 842939522 , 2162.000000
 2 , 287 , 841533848 , 2086.000000
 3 , 286 , 840127194 , 1806.000000
 4 , 286 , 838719938 , 2076.000000
 5 , 285 , 837315270 , 1780.000000
 0 , 287 , 844344728 , 1805.000000
 1 , 288 , 845869190 , 2078.000000
 2 , 288 , 844463518 , 2073.000000
 3 , 287 , 843056864 , 1773.000000
 4 , 287 , 841649606 , 2038.000000
 5 , 286 , 840244940 , 1659.000000
 0 , 288 , 847274392 , 1657.000000
 1 , 289 , 848798860 , 2162.000000
 2 , 289 , 847393190 , 2103.000000
 3 , 288 , 845986532 , 1834.000000
 4 , 288 , 844579274 , 2064.000000
 5 , 287 , 843174612 , 1817.000000
 0 , 289 , 850204058 , 1820.000000
 2 , 290 , 850322860 , 2014.000000
 3 , 289 , 848916202 , 1975.000000
 4 , 289 , 847508942 , 2040.000000
 5 , 288 , 846104284 , 1886.000000
 0 , 290 , 853133724 , 2052.000000
 1 , 290 , 851728530 , 2105.000000
 2 , 291 , 853252532 , 2108.000000
 3 , 290 , 851845870 , 2070.000000
 4 , 290 , 850438610 , 2077.000000
 5 , 289 , 849033954 , 2069.000000
 0 , 291 , 856063388 , 2107.000000
 1 , 291 , 854658198 , 2089.000000
 2 , 292 , 856182202 , 2064.000000
 3 , 291 , 854775540 , 2241.000000
 4 , 291 , 853368278 , 2040.000000
 5 , 290 , 851963626 , 2252.000000
 0 , 292 , 858993054 , 2211.000000
 1 , 292 , 857587868 , 2064.000000
 2 , 293 , 859111874 , 2029.000000
 3 , 292 , 857705210 , 2301.000000
 4 , 292 , 856297948 , 2107.000000
 5 , 291 , 854893298 , 2278.000000
 0 , 293 , 861922720 , 2419.000000
 1 , 293 , 860517538 , 2110.000000
 3 , 293 , 860634878 , 2216.000000
 4 , 293 , 859227616 , 2040.000000
 5 , 292 , 857822968 , 2248.000000
 0 , 294 , 864852384 , 2161.000000
 1 , 294 , 863447206 , 2062.000000
 2 , 294 , 862041544 , 2108.000000
 3 , 294 , 863564548 , 2061.000000
 4 , 294 , 862157284 , 2108.000000
 5 , 293 , 860752640 , 2056.000000
 0 , 295 , 867782050 , 2004.000000
 1 , 295 , 866376876 , 2084.000000
 2 , 295 , 864971216 , 2087.000000
 3 , 295 , 866494218 , 1985.000000
 4 , 295 , 865086952 , 2041.000000
 5 , 294 , 863682312 , 1917.000000
 0 , 296 , 870711716 , 1963.000000
 1 , 296 , 869306546 , 2163.000000
 2 , 296 , 867900886 , 2091.000000
 3 , 296 , 869423886 , 1813.000000
 4 , 296 , 868016620 , 2107.000000
 5 , 295 , 866611982 , 1801.000000
 0 , 297 , 873641380 , 1852.000000
 1 , 297 , 872236214 , 2077.000000
 2 , 297 , 870830558 , 2102.000000
 4 , 297 , 870946288 , 2043.000000
 5 , 296 , 869541654 , 1669.000000
 0 , 298 , 876571046 , 1784.000000
 1 , 298 , 875165884 , 2158.000000
 2 , 298 , 873760228 , 2012.000000
 3 , 297 , 872353556 , 1709.000000
 4 , 298 , 873875956 , 2031.000000
 5 , 297 , 872471326 , 1777.000000
 0 , 299 , 879500712 , 1791.000000
 1 , 299 , 878095554 , 2104.000000
 2 , 299 , 876689898 , 2080.000000
 3 , 298 , 875283224 , 1897.000000
 4 , 299 , 876805626 , 2010.000000
 5 , 298 , 875400996 , 1951.000000
 0 , 300 , 882430376 , 1972.000000
 1 , 300 , 881025222 , 2090.000000
 2 , 300 , 879619570 , 2075.000000
 3 , 299 , 878212894 , 1942.000000
 4 , 300 , 879735294 , 2078.000000
 5 , 299 , 878330668 , 2011.000000
 0 , 301 , 885360042 , 2111.000000
 1 , 301 , 883954892 , 2066.000000
 2 , 301 , 882549240 , 2063.000000
 3 , 300 , 881142564 , 2110.000000
 5 , 300 , 881260340 , 2168.000000
 0 , 302 , 888289708 , 2251.000000
 1 , 302 , 886884562 , 2169.000000
 2 , 302 , 885478912 , 2110.000000
 3 , 301 , 884072232 , 2225.000000
 4 , 301 , 882664962 , 2011.000000
 5 , 301 , 884190010 , 2366.000000
 0 , 303 , 891219372 , 2426.000000
 1 , 303 , 889814230 , 2089.000000
 2 , 303 , 888408582 , 2104.000000
 3 , 302 , 887001902 , 2343.000000
 4 , 302 , 885594630 , 2075.000000
 5 , 302 , 887119682 , 2149.000000
 0 , 304 , 894149038 , 2261.000000
 1 , 304 , 892743900 , 2083.000000
 2 , 304 , 891338254 , 2093.000000
 3 , 303 , 889931570 , 2173.000000
 4 , 303 , 888524298 , 2041.000000
 5 , 303 , 890049354 , 2049.000000
 0 , 305 , 897078704 , 2063.000000
 1 , 305 , 895673570 , 2163.000000
 2 , 305 , 894267924 , 2097.000000
 3 , 304 , 892861240 , 2064.000000
 4 , 304 , 891453966 , 2076.000000
 0 , 306 , 900008368 , 2034.000000
 1 , 306 , 898603238 , 2077.000000
 2 , 306 , 897197596 , 2013.000000
 3 , 305 , 895790910 , 1938.000000
 4 , 305 , 894383636 , 2056.000000
 5 , 304 , 892979024 , 1926.000000
 0 , 307 , 902938034 , 1805.000000
 1 , 307 , 901532908 , 2159.000000
 2 , 307 , 900127266 , 2079.000000
 3 , 306 , 898720578 , 1804.000000
 4 , 306 , 897313304 , 2077.000000
 5 , 305 , 895908696 , 1787.000000
 0 , 308 , 905867700 , 1796.000000
 1 , 308 , 904462578 , 2105.000000
 2 , 308 , 903056938 , 2074.000000
 3 , 307 , 901650248 , 1774.000000
 4 , 307 , 900242972 , 2055.000000
 5 , 306 , 898838366 , 1690.000000
 0 , 309 , 908797364 , 1849.000000
 1 , 309 , 907392246 , 2089.000000
 2 , 309 , 905986608 , 2064.000000
 3 , 308 , 904579918 , 1814.000000
 4 , 308 , 903172640 , 2078.000000
 5 , 307 , 901768038 , 1799.000000
 5 , 308 , 904697710 , 1915.000000
 0 , 310 , 911727030 , 1958.000000
 1 , 310 , 910321916 , 2064.000000
 2 , 310 , 908916280 , 2109.000000
 3 , 309 , 907509586 , 1978.000000
 4 , 309 , 906102308 , 2056.000000
 5 , 309 , 907627380 , 2076.000000
 0 , 311 , 914656696 , 2040.000000
 1 , 311 , 913251586 , 2170.000000
 2 , 311 , 911845950 , 2102.000000
 3 , 310 , 910439256 , 2088.000000
 4 , 310 , 909031976 , 2077.000000
 5 , 310 , 910557052 , 2143.000000
 0 , 312 , 917586360 , 2176.000000
 1 , 312 , 916181254 , 2062.000000
 2 , 312 , 914775622 , 2073.000000
 3 , 311 , 913368924 , 2241.000000
 4 , 311 , 911961644 , 2051.000000
 5 , 311 , 913486724 , 2280.000000
 0 , 313 , 920516026 , 2259.000000
 1 , 313 , 919110924 , 2083.000000
 2 , 313 , 917705292 , 2097.000000
 3 , 312 , 916298594 , 2301.000000
 4 , 312 , 914891314 , 2071.000000
 0 , 314 , 923445690 , 2225.000000
 1 , 314 , 922040592 , 2179.000000
 2 , 314 , 920634962 , 2031.000000
 3 , 313 , 919228264 , 2194.000000
 4 , 313 , 917820982 , 2038.000000
 5 , 312 , 916416394 , 2237.000000
 0 , 315 , 926375356 , 2109.000000
 1 , 315 , 924970262 , 2077.000000
 2 , 315 , 923564634 , 2081.000000
 3 , 314 , 922157932 , 2061.000000
 4 , 314 , 920750650 , 2071.000000
 5 , 313 , 919346066 , 2022.000000
 0 , 316 , 929305022 , 2022.000000
 1 , 316 , 927899932 , 2158.000000
 2 , 316 , 926494304 , 2040.000000
 3 , 315 , 925087602 , 1937.000000
 4 , 315 , 923680318 , 2038.000000
 5 , 314 , 922275738 , 1923.000000
 0 , 317 , 932234686 , 1873.000000
 1 , 317 , 930829600 , 2086.000000
 2 , 317 , 929423976 , 2063.000000
 3 , 316 , 928017270 , 1810.000000
 4 , 316 , 926609986 , 2071.000000
 5 , 315 , 925205408 , 1797.000000
 1 , 318 , 933759270 , 2090.000000
 2 , 318 , 932353646 , 2102.000000
 3 , 317 , 930946940 , 1710.000000
 4 , 317 , 929539654 , 2041.000000
 5 , 316 , 928135080 , 1680.000000
 0 , 318 , 935164352 , 1718.000000
 1 , 319 , 936688940 , 2066.000000
 2 , 319 , 935283318 , 2103.000000
 3 , 318 , 933876610 , 1849.000000
 4 , 318 , 932469322 , 2070.000000
 5 , 317 , 931064752 , 1883.000000
 0 , 319 , 938094018 , 1856.000000
 1 , 320 , 939618608 , 2097.000000
 2 , 320 , 938212988 , 2110.000000
 3 , 319 , 936806278 , 1944.000000
 4 , 319 , 935398992 , 2105.000000
 5 , 318 , 933994422 , 1927.000000
 0 , 320 , 941023680 , 1916.000000
 1 , 321 , 942548278 , 2062.000000
 2 , 321 , 941142660 , 2096.000000
 3 , 320 , 939735948 , 2111.000000
 4 , 320 , 938328660 , 2020.000000
 5 , 319 , 936924094 , 2045.000000
 0 , 321 , 943953346 , 2018.000000
 2 , 322 , 944072330 , 2031.000000
 3 , 321 , 942665616 , 2219.000000
 4 , 321 , 941258328 , 2108.000000
 5 , 320 , 939853766 , 2206.000000
 0 , 322 , 946883012 , 2234.000000
 1 , 322 , 945477948 , 2086.000000
 2 , 323 , 947002002 , 2079.000000
 3 , 322 , 945595286 , 2344.000000
 4 , 322 , 944187996 , 2020.000000
 5 , 321 , 942783436 , 2249.000000
 0 , 323 , 949812676 , 2362.000000
 1 , 323 , 948407616 , 2178.000000
 2 , 324 , 949931672 , 2043.000000
 3 , 323 , 948524956 , 2190.000000
 4 , 323 , 947117664 , 2104.000000
 5 , 322 , 945713108 , 2152.000000
 0 , 324 , 952742342 , 2281.000000
 1 , 324 , 951337286 , 2079.000000
 2 , 325 , 952861344 , 2061.000000
 3 , 324 , 951454624 , 2063.000000
 4 , 324 , 950047332 , 2019.000000
 5 , 323 , 948642780 , 2054.000000
 0 , 325 , 955672008 , 2032.000000
 1 , 325 , 954266956 , 2161.000000
 3 , 325 , 954384294 , 1940.000000
 4 , 325 , 952977000 , 2107.000000
 5 , 324 , 951572450 , 1895.000000
 0 , 326 , 958601672 , 1934.000000
 1 , 326 , 957196624 , 2082.000000
 2 , 326 , 955791014 , 2099.000000
 3 , 326 , 957313962 , 1807.000000
 4 , 326 , 955906670 , 2041.000000
 5 , 325 , 954502122 , 1799.000000
 0 , 327 , 961531338 , 1839.000000
 1 , 327 , 960126294 , 2089.000000
 2 , 327 , 958720686 , 2102.000000
 3 , 327 , 960243632 , 1739.000000
 4 , 327 , 958836338 , 2076.000000
 5 , 326 , 957431794 , 1741.000000
 0 , 328 , 964461004 , 1740.000000
 1 , 328 , 963055964 , 2065.000000
 2 , 328 , 961650356 , 2110.000000
 3 , 328 , 963173302 , 1816.000000
 4 , 328 , 961766006 , 2039.000000
 5 , 327 , 960361464 , 1807.000000
 0 , 329 , 967390668 , 1923.000000
 1 , 329 , 965985632 , 2098.000000
 2 , 329 , 964580028 , 2098.000000
 4 , 329 , 964695674 , 2077.000000
 5 , 328 , 963291136 , 2013.000000
 0 , 330 , 970320334 , 2019.000000
 1 , 330 , 968915302 , 2063.000000
 2 , 330 , 967509698 , 2030.000000
 3 , 329 , 966102970 , 1979.000000
 4 , 330 , 967625342 , 2040.000000
 5 , 329 , 966220806 , 2050.000000
 0 , 331 , 973250000 , 2079.000000
 1 , 331 , 971844972 , 2084.000000
 2 , 331 , 970439370 , 2078.000000
 3 , 330 , 969032640 , 2089.000000
 4 , 331 , 970555010 , 2062.000000
 5 , 330 , 969150478 , 2173.000000
 0 , 332 , 976179664 , 2308.000000
 1 , 332 , 974774640 , 2180.000000
 2 , 332 , 973369040 , 2044.000000
 3 , 331 , 971962310 , 2232.000000
 4 , 332 , 973484678 , 2040.000000
 5 , 331 , 972080150 , 2312.000000
 0 , 333 , 979109330 , 2317.000000
 1 , 333 , 977704310 , 2076.000000
 2 , 333 , 976298710 , 2090.000000
 3 , 332 , 974891978 , 2297.000000
 5 , 332 , 975009820 , 2128.000000
 0 , 334 , 982038996 , 2294.000000
 1 , 334 , 980633980 , 2160.000000
 2 , 334 , 979228382 , 2100.000000
 3 , 333 , 977821648 , 2193.000000
 4 , 333 , 976414348 , 2033.000000
 5 , 333 , 977939492 , 2026.000000
 0 , 335 , 984968660 , 2088.000000
 1 , 335 , 983563648 , 2082.000000
 2 , 335 , 982158052 , 2013.000000
 3 , 334 , 980751316 , 2064.000000
 4 , 334 , 979344016 , 2042.000000
 5 , 334 , 980869164 , 1934.000000
 0 , 336 , 987898326 , 1897.000000
 1 , 336 , 986493318 , 2089.000000
 2 , 336 , 985087724 , 2109.000000
 3 , 335 , 983680986 , 1936.000000
 4 , 335 , 982273684 , 2032.000000
 5 , 335 , 983798834 , 1768.000000
 0 , 337 , 990827990 , 1898.000000
 1 , 337 , 989422986 , 2105.000000
 2 , 337 , 988017394 , 2073.000000
 3 , 336 , 986610656 , 1853.000000
 4 , 336 , 985203352 , 2042.000000
 0 , 338 , 993757656 , 1663.000000
 1 , 338 , 992352656 , 2098.000000
 2 , 338 , 990947066 , 2031.000000
 3 , 337 , 989540324 , 1710.000000
 4 , 337 , 988133020 , 2108.000000
 5 , 336 , 986728506 , 1684.000000
 0 , 339 , 996687322 , 1764.000000
 1 , 339 , 995282326 , 2063.000000
 2 , 339 , 993876736 , 2108.000000
 3 , 338 , 992469994 , 1849.000000
 4 , 338 , 991062688 , 2044.000000
 5 , 337 , 989658178 , 1872.000000
 0 , 340 , 999616986 , 1981.000000
 1 , 340 , 998211994 , 2113.000000
 2 , 340 , 996806408 , 2087.000000
 3 , 339 , 995399662 , 1944.000000
 4 , 339 , 993992358 , 2076.000000
 5 , 338 , 992587848 , 1894.000000
 0 , 341 , 1002546652 , 2122.000000
 1 , 341 , 1001141664 , 2177.000000
 2 , 341 , 999736078 , 2092.000000
 3 , 340 , 998329332 , 2111.000000
 4 , 340 , 996922026 , 2010.000000
 5 , 339 , 995517520 , 2100.000000
 0 , 342 , 1005476318 , 2297.000000
 1 , 342 , 1004071334 , 2076.000000
 2 , 342 , 1002665750 , 2101.000000
 3 , 341 , 1001259002 , 2191.000000
 4 , 341 , 999851694 , 2078.000000
 5 , 340 , 998447192 , 2195.000000
 0 , 343 , 1008405982 , 2355.000000
 1 , 343 , 1007001002 , 2164.000000
 2 , 343 , 1005595420 , 2014.000000
 3 , 342 , 1004188670 , 2341.000000
 4 , 342 , 1002781362 , 2010.000000
 5 , 341 , 1001376862 , 2282.000000
